# white_amp(R mean-sqrt) : 1.2948152517676055
# time    color    white
2007.63151    2.031717146546035    0.6524361557330649
2007.63425    2.8107905253784766    2.416269572699636
2007.63699    2.212948424205363    0.2613908719449487
2007.63973    2.30977904447574    0.612487629273502
2007.64247    1.5580591024407018    -1.2864236989858076
2007.64521    2.431592004125194    0.9868484253430325
2007.64795    2.194813086509876    0.4724229583188788
2007.65068    1.816883841297322    -0.2993923228604236
2007.65342    2.083273756145464    0.5840526486195636
2007.65616    2.0907366272280647    1.0278143350985083
2007.6589    1.9311417028032651    1.3408552069302089
2007.66164    0.9557918318525782    -0.6275332935314271
2007.66438    0.6577692094716346    -0.6741428405310222
2007.66712    0.5388332666497506    -0.6005726811368506
2007.66986    0.3083465960300793    -0.6160234010014016
2007.6726    0.5467377787059788    0.19907901198324685
2007.67534    0.8684933648359268    1.131805951323984
2007.67808    0.23254022344508962    -0.07475289935326168
2007.68082    0.05963566675160703    -0.34390237110764954
2007.68356    0.2067357492751447    0.46685084162772705
2007.6863    -0.5089070090588821    -0.8579951627626186
2007.68904    -0.06454900153780557    0.9563041242457329
2007.69178    -0.6573496868961761    -0.5898220872604079
2007.69452    -0.5062412728660666    0.11960520608902292
2007.69726    -1.1745005885531579    -1.650608264721804
2007.7    -0.6515473542677019    -0.01480099390385825
2007.70274    0.06276490939689636    1.7303898974910374
2007.70548    -0.21897808197824037    1.275520515354143
2007.70822    -1.4281829979476064    -1.548806276856768
2007.71096    -1.4203181502566244    -0.9921740366526586
2007.7137    -0.8285238028683013    0.1795627860739062
2007.71644    -0.9184091435765364    0.4341208842417966
2007.71918    -1.9554312733023544    -2.4624320006842075
2007.72192    -0.008198189218126206    2.5523424253211986
2007.72466    -0.9438368841379091    nan
2007.7274    -1.1054256238763875    nan
2007.73014    -1.9278143463255817    -2.5206558690770264
2007.73288    -1.1177096459351867    -0.2644683095728402
2007.73562    -0.5535122880785976    0.637902292554213
2007.73836    -0.6087424681129588    0.5619001449799098
2007.7411    -0.762417308539258    -0.013622169727132816
2007.74384    -0.14818468786503092    1.4437510028275233
2007.74658    -1.0045594913611884    -0.6243660917217364
2007.74932    -1.6133916194006002    -2.240543881971236
2007.75205    -0.8410755295862429    -1.0417462108709317
2007.75479    -0.24848745426498148    -0.36439494218633733
2007.75753    0.3827878470726618    nan
2007.76027    0.8333734907557855    nan
2007.76301    1.3023339896551958    -0.0026740161200675683
2007.76575    2.484728518220886    1.9873034212704161
2007.76849    2.024112708902796    nan
2007.77123    2.3136866811667973    nan
2007.77397    2.629209045773621    nan
2007.77671    2.7381019570466245    0.047635254841444485
2007.77945    3.451456055053189    1.514526100429773
2007.78219    3.566092788421141    1.8840042569255964
2007.78493    2.852582743118039    0.4862581278646898
2007.78767    2.5837572141842005    0.5454426826637002
2007.79041    1.9751004286548988    -0.053836949111251586
2007.79315    1.7346307668816259    0.17908427704576368
2007.79589    1.0571903044199717    -0.7501793252832729
2007.79863    0.5477420875805957    -1.4486129813884583
2007.80137    1.3405796602545732    1.047960614009472
2007.80411    1.047721679523145    0.5328065937272064
2007.80685    0.73682214114423    0.2371318749246718
2007.80959    0.18019832376738631    -1.2120541681619994
2007.81233    0.6163882520079388    0.4435771372134506
2007.81507    0.3895763758567449    -0.3366716365985278
2007.81781    0.6699170380056771    0.7753384817546389
2007.82055    -0.21807465065422127    -1.6425806306759818
2007.82329    1.0256948939287496    1.7042780517156488
2007.82603    0.36878869326645003    0.05544342188607032
2007.82877    0.1428872602666692    0.07567401609521285
2007.83151    0.18000716370465478    0.23294949782478033
2007.83425    -0.08691867117468069    0.39462489611875073
2007.83699    -0.5143357662119523    -0.18255765784011868
2007.83973    -0.5648414203042887    0.06271981220783662
2007.84247    -1.3867731500680684    -1.620730984343529
2007.84521    -1.1436069079731424    -0.6730710501046262
2007.84795    -0.4863278962439145    1.0586602575883863
2007.85068    -0.7415632903153561    0.7047979657751081
2007.85342    -1.2338704758853862    -0.11101684304223935
2007.85616    -1.3802710302256642    -0.2734901242095944
2007.8589    -1.4081106588612369    0.04433163806036733
2007.86164    -2.1680319928610516    -1.7062762591164655
2007.86438    -1.8351934703078623    -1.053931159766579
2007.86712    -1.3540487307690683    -0.25282848813164516
2007.86986    -1.0073890937065515    0.48149435567507637
2007.8726    -0.5589060964580632    1.0142591390142535
2007.87534    -0.6510834661706852    0.6890496787680533
2007.87808    -1.4032907640885837    -0.9754949537655166
2007.88082    -0.665886372551153    0.9673974198392123
2007.88356    -1.0528371845050535    0.5357999997578082
2007.8863    -2.0532638305205615    -1.4821230061439672
2007.88904    -1.3983766590842122    0.34050070025257484
2007.89178    -2.027427667548804    -0.8532241179546061
2007.89452    -1.936229630928754    -0.570061021427914
2007.89726    -1.5866521848217334    -0.04756549092044482
2007.9    -2.167550616315518    -1.4957946378074833
2007.90274    -1.1115212297248669    0.8147361819083749
2007.90548    -0.7322182861136837    1.4025863054276242
2007.90822    -1.6749792624692044    -0.48567439091016573
2007.91096    -1.411461040864232    0.21756331812105856
2007.9137    -1.07573790966326    1.3478523451454758
2007.91644    -2.5957794329828725    -1.7644480686544104
2007.91918    -2.487462251393707    -1.2101166377559536
2007.92192    -1.851839271641507    0.313065439059661
2007.92466    -2.3273659122417283    -0.7532109228797625
2007.9274    -2.263137265067567    -0.6621338410005566
2007.93014    -1.692810406368327    0.12014082983555929
2007.93288    -1.3941848026424044    0.6730760886613372
2007.93562    -2.1460455321302594    -2.0233670662952927
2007.93836    -1.192981623243822    -0.23034984289099691
2007.9411    -0.9457894179898905    -0.5332502516140376
2007.94384    0.15254196453355262    1.5102812103018073
2007.94658    -0.06786051107167257    0.07448225328269675
2007.94932    -0.06189522570726247    -0.2888024578523254
2007.95205    0.7533002265369553    1.436990356914253
2007.95479    0.5301928862357447    0.8027030068182422
2007.95753    0.0038689046784848857    -0.02790688113545159
2007.96027    -0.3567372695939595    -0.8255363858002029
2007.96301    0.2230380946700643    0.9334600702183045
2007.96575    -0.7426132328299628    -1.2613469112181095
2007.96849    -0.6741507583951236    -0.8941637116157235
2007.97123    0.032647268765440995    0.6315876225301514
2007.97397    -0.031065499939303687    0.22802642819535063
2007.97671    -0.353901176004797    -1.017074553155048
2007.97945    -0.21648777484595133    -1.4257194579808332
2007.98219    0.9029807940383499    0.979440449219765
2007.98493    1.2432084881434438    1.3648587130166743
2007.98767    1.5130076561419226    1.6225744257430326
2007.99041    0.675481388520319    -0.7104906772515007
2007.99315    0.6531837724891044    -0.7610434206220059
2007.99589    1.1219248015998042    0.19478534459610497
2007.99863    0.8960488042621408    -0.5552792976613405
2008.00137    1.126238913810467    -0.26348629524308964
2008.0041    1.6896432717799814    0.6939412007181969
2008.00683    2.032638338300389    1.3724437547665058
2008.00956    1.6022416070262218    0.12648681503959902
2008.0123    1.4472292655154548    -0.19560313524556405
2008.01503    1.546714970715788    -0.07304148935361132
2008.01776    1.6735498657076961    0.42134552243247736
2008.02049    1.2504767994238133    -0.7340929256329556
2008.02322    1.7960027262026506    0.5397116672309759
2008.02596    1.7034623774901805    0.251892874769001
2008.02869    1.7509584827360178    0.42434915263645157
2008.03142    1.836437248021714    0.7592571535624759
2008.03415    1.3988902884232497    -0.08161994309026377
2008.03689    1.5307332144044388    0.807255037250318
2008.03962    1.023803867974172    -0.3634319110675279
2008.04235    0.905647802984181    -0.22397522166602757
2008.04508    0.3146775424962316    -1.9124487718512002
2008.04781    1.2690030069286802    0.549481243428031
2008.05055    1.3156928600295892    0.11974193370451403
2008.05328    1.732149471237802    1.1206617560906855
2008.05601    1.341115772893913    -0.26862033036000654
2008.05874    1.8304669517635126    0.9611046702036099
2008.06148    1.5042312407837104    0.008175203233200312
2008.06421    1.2392127421734076    -0.30559715184823255
2008.06694    1.4518719415078807    0.3024022822350587
2008.06967    1.6849448784607306    1.49077951314906
2008.0724    1.0019342980795478    0.29861045369727823
2008.07514    0.7424423664843252    0.2834954576407549
2008.07787    -0.07856431705221922    -1.068924580188785
2008.0806    -0.14741524811562612    -0.27546112283842406
2008.08333    0.017075511819398592    0.5845288290537818
2008.08607    -0.576474101667851    -0.496082351387128
2008.0888    -0.8782176643636421    -0.9688124994061238
2008.09153    -0.7605066712218812    -0.7625683992349596
2008.09426    -0.2638173812225506    0.3636125869348692
2008.09699    -0.4615506106538312    -0.1144196939908817
2008.09973    -0.2360235134341413    nan
2008.10246    0.24219491180718478    1.1314929517595376
2008.10519    -0.6804469974385479    -1.5174072777393766
2008.10792    0.19842362999377117    0.7297217364056487
2008.11066    -0.19960115757695607    -0.5441466435678788
2008.11339    0.4455709209071762    1.3387728653141302
2008.11612    0.02720369531589306    0.4890011344197419
2008.11885    -0.305357983952178    0.25542459506145637
2008.12158    -0.2697789968755637    0.7552510581062515
2008.12432    -1.4093171833150793    -1.4674106767432091
2008.12705    -1.5523034443292683    -1.0884181453008854
2008.12978    -1.0515632563788893    0.3456441268166708
2008.13251    -1.0696055565766507    0.7003839095543078
2008.13525    -1.9407498316078167    -1.5893193848048677
2008.13798    -1.5730368804627513    -1.0197892355911056
2008.14071    -1.2782051034710424    -0.6782734181109358
2008.14344    -0.7111840830085341    0.3909284710086225
2008.14617    -0.16800846745396752    1.4861737542186635
2008.14891    -0.39843960960903063    0.6593883584002311
2008.15164    -0.4545086728665928    0.8613070082633576
2008.15437    -1.346365839848068    -1.0976724166449765
2008.1571    -1.0341129878996804    0.23840751215008793
2008.15984    -1.5920660841810315    -0.8534457304944385
2008.16257    -1.6460368084501646    -0.6493326009652995
2008.1653    -1.4132504837535749    -0.4317556444505726
2008.16803    -1.488464428451225    -0.7054613517070563
2008.17077    -1.2795327815167148    -0.5633112017398354
2008.1735    -0.34253452315472166    1.2514450317532881
2008.17623    -0.653023904951725    0.21809179488607255
2008.17896    -0.8539842197711701    -0.222561767605861
2008.18169    -0.32573718934514106    0.8088933375148675
2008.18443    -0.6017939866362246    0.3480612518443641
2008.18716    -1.5048950277473847    -1.483008183956851
2008.18989    -0.7197000006604677    0.09632363673083777
2008.19262    -0.6365724063905948    0.17980873336371028
2008.19536    -1.7329079617145426    -2.6550618258822167
2008.19809    0.015871749173944072    1.1613229642477831
2008.20082    0.4267780356824552    1.8199998022847566
2008.20355    -0.37707298917820165    -0.10072424680199621
2008.20628    -0.22857436457605373    -0.17203706146956066
2008.20902    -0.43715824607993203    -0.4847130481793581
2008.21175    -0.49366299938631275    -0.1482645639217247
2008.21448    0.2125101400444247    1.9272877535134054
2008.21721    -0.590098341013397    0.21657958581355763
2008.21995    -1.3743525408959893    -1.0101108811784858
2008.22268    -1.4130088676557637    -0.9818751939820825
2008.22541    -1.6451884954455473    -1.2595911313738788
2008.22814    -1.4293576092205207    -0.68521446781509
2008.23087    -0.7130590544632969    0.6896767019101762
2008.23361    -0.7754045769476416    -0.05352113431054484
2008.23634    -1.0644366527358415    -1.5680933664664507
2008.23907    -0.39562204085692865    -0.44087881381597005
2008.2418    0.4722170025651814    1.2885469218450636
2008.24454    0.9399143134902268    2.022477380600784
2008.24727    0.4193187015205888    1.0497798211669567
2008.25    -0.27707408110888143    -0.6435131500403954
2008.25273    0.07483140916111863    0.9159038364497525
2008.25546    -1.4577562126152457    -2.7368135096664745
2008.2582    -0.6081369464252459    -0.07388954308905393
2008.26093    -0.7114309740193292    -1.0563053998043301
2008.26366    0.08090242107175882    0.9659633113510786
2008.26639    -0.3978357331957685    -0.7373145810589119
2008.26913    0.3924771349164602    1.1910211491874292
2008.27186    0.36899852707934855    0.8374654994752504
2008.27459    -0.422977258618933    -0.7439632593588738
2008.27732    -0.2629060477042543    -0.27695428385907095
2008.28005    0.0466573323087367    0.7417620947987622
2008.28279    -0.3404290577601784    -0.1396508780907596
2008.28552    -0.7596658797135099    -1.387604175943401
2008.28825    -0.6106274836201402    -1.304618920517003
2008.29098    0.22719983624225482    -0.11109040825580341
2008.29372    0.7428126771754061    0.7062782458007978
2008.29645    0.5420652129584215    -0.6570262817208333
2008.29918    1.0494701818454488    -0.12808249312296605
2008.30191    2.351500623705903    2.2075078354855076
2008.30464    1.5848321284720093    0.017262554885966397
2008.30738    1.9669008999767135    0.8799666698387307
2008.31011    2.144908906983125    1.2495621576537
2008.31284    1.3297658580930158    -0.28406397494400126
2008.31557    1.1474776122192125    -0.5497110269719343
2008.31831    1.1171181166239137    -0.16696017583701206
2008.32104    1.1298299118184225    0.07341445833522542
2008.32377    1.4229161294512869    1.0347732624803792
2008.3265    0.46449682366110634    -1.349002574163086
2008.32923    1.0324362862223537    -0.060909550078076746
2008.33197    1.0957046416830472    -0.1669975716772405
2008.3347    1.05231059779114    -0.36599335087497176
2008.33743    1.8080730755000787    1.1360303158241016
2008.34016    1.6501661396954046    0.5550520715374563
2008.3429    1.5074386908223836    -0.038831272351367074
2008.34563    1.504851447737499    -0.27237009452554695
2008.34836    1.3870436061286298    -0.5905224294070606
2008.35109    2.1339728347255797    1.2260218958164368
2008.35383    2.045644273366769    1.1813229865909238
2008.35656    1.5372388223711706    0.059558145038907995
2008.35929    1.5199378731819515    0.3473396090136951
2008.36202    0.8482532993586018    -0.9092907296772295
2008.36475    1.254677818022785    0.554435328718689
2008.36749    0.9520685934561575    0.1289759688777148
2008.37022    0.6056520446555684    -0.45236848609338876
2008.37295    0.8325760742647216    0.1922076842464836
2008.37568    0.436402516030051    -0.8395421257877881
2008.37842    0.7726624283338489    0.19484889348646905
2008.38115    0.8599682497967502    0.17840450031003074
2008.38388    1.1829265161982812    1.2266820760435784
2008.38661    0.5564646753972073    -0.4730683504573665
2008.38934    0.7163291245013869    0.33972423211262825
2008.39208    0.3726454178988514    -0.5431372127998908
2008.39481    0.7489287501982125    0.8523829228549198
2008.39754    0.06684155692963423    -0.6922048061201408
2008.40027    0.4017588826418378    0.2443743629228462
2008.40301    0.24579428330814856    -0.4278036642624681
2008.40574    -0.1940881760948141    -1.717690353215497
2008.40847    0.638085915251183    0.01618723431798108
2008.4112    1.5929037656165623    1.6268891343349732
2008.41393    1.6034162857166163    1.7841960646890445
2008.41667    0.8496660292450876    -0.39085795564428094
2008.4194    1.0588021958630178    0.3694098645009718
2008.42213    0.39943977706138867    -1.101806603431072
2008.42486    0.9203253497802719    0.8435583945611485
2008.4276    0.5903177297837517    0.24097010562158927
2008.43033    0.5944218353028137    0.8036356906008177
2008.43306    -0.05967011428522456    -0.5747574205150707
2008.43579    -0.3698261364051791    -0.4993285702276123
2008.43852    -0.18021049606473172    0.2742005966919483
2008.44126    -0.12714481620632834    1.2839627398022517
2008.44399    -1.4126551350633183    -1.666324608120504
2008.44672    -0.9436196154288717    0.024093282458188425
2008.44945    -1.6362406524954438    -1.7250262875899351
2008.45219    -0.9317942224178398    0.4240223888438709
2008.45492    -0.6530374895287554    0.8981625500560273
2008.45765    -1.018580252648686    0.2171751529706647
2008.46038    -1.3237960207099644    -0.5250512113905461
2008.46311    -1.2542115651376582    -0.4446043084635827
2008.46585    -1.3067227652048938    -0.5442833932836866
2008.46858    -1.4219569320320593    -0.8840322319649525
2008.47131    -0.6662453693641297    0.7019004668709699
2008.47404    -0.5762503897335784    0.8535369586089894
2008.47678    -1.0645472802352947    -0.5161038761771417
2008.47951    -0.7594919550774062    0.018105400478082956
2008.48224    -1.1033268253007262    -1.000325930333027
2008.48497    -0.7412276886923108    -0.1284097908516928
2008.4877    -0.32024421109598755    0.4827490796700058
2008.49044    -0.37231193812514324    0.16648991705910948
2008.49317    -0.5284984573786615    -0.44703442932034543
2008.4959    -0.10364033415943129    0.2558132442273352
2008.49863    -0.032180337616847576    0.11096693425789261
2008.50137    -0.36856738997898275    -0.8273511176973491
2008.5041    0.16183765255068364    0.16403306649423074
2008.50683    0.7398752589386571    1.50648503825057
2008.50956    0.09079605230953179    -0.022384474108914407
2008.5123    0.0755003999717741    0.11332686000262154
2008.51503    -0.011734027620785188    -0.08050390234099075
2008.51776    -0.23009017525265016    -0.045036769950810435
2008.52049    -0.48756623676353267    -0.7721959767736679
2008.52322    -0.045182404933513824    0.6974922531399635
2008.52596    -0.7176027222657256    -1.0183723945097451
2008.52869    0.12196113078239729    1.4499354524525694
2008.53142    -0.47870814777122755    -0.440055456451171
2008.53415    -0.6896354573747543    -0.822340331786046
2008.53689    -1.0156583702947741    -2.192875707219932
2008.53962    0.3130469413363808    0.7755818139487052
2008.54235    0.6240770405520693    0.7617995721784439
2008.54508    0.6246256130829217    0.15857469203943486
2008.54781    0.8505745688184285    -0.07129503725464814
2008.55055    1.3857466422635354    0.9879578131370708
2008.55328    1.0881949156978385    nan
2008.55601    0.9872673747926551    -0.6249153902750603
2008.55874    1.4083138433046067    0.34485129193214226
2008.56148    1.4870238860078326    0.45622808371510404
2008.56421    1.9459431164316134    1.6870049515248278
2008.56694    1.046705678379056    -0.6218398221020187
2008.56967    0.9540199593555766    -0.6399156564414451
2008.5724    1.1739483230856766    -0.17330079540680465
2008.57514    1.4760039739309663    0.7095057318346945
2008.57787    1.3957956342628708    0.6746268753119904
2008.5806    1.0502093209072352    0.10507984211374621
2008.58333    1.224178346937658    0.614971714691817
2008.58607    0.7391426067985136    0.08389191898276782
2008.5888    0.05018560078514811    -1.2441899398810814
2008.59153    1.104772512741699    2.180376427175458
2008.59426    -0.051350968125977225    -0.481569383410761
2008.59699    -0.11333650983955951    0.4602167549722049
2008.59973    -1.030411971604686    -1.6432638618286712
2008.60246    -0.6513020839524438    -0.046826477067597794
2008.60519    -0.9890442595709166    -0.8346445652740835
2008.60792    -0.8460179772341863    -0.5057202202777131
2008.61066    -0.4959154910534158    0.013969848216041747
2008.61339    -0.508234655069419    -0.40470421389329303
2008.61612    0.03389956215901335    0.520409307148591
2008.61885    0.010719182416928152    0.01108460906719655
2008.62158    0.22494373556666702    0.6635459257515437
2008.62432    0.4075767850360424    1.2480847249645703
2008.62705    0.07602429479864703    0.8488352035339332
2008.62978    -0.7584914215351729    -0.44637746882399243
2008.63251    -1.1754907870366935    -0.7607674061860976
2008.63525    -0.9959198848751559    0.3258258423284194
2008.63798    -1.7771208207203089    -0.8266272779630455
2008.64071    -2.1515360422421215    -1.1882531887194356
2008.64344    -1.5130761457063218    0.3345223210531503
2008.64617    -2.341027738202616    -1.4761407590106366
2008.64891    -1.966740009337089    -0.4923718493357452
2008.65164    -1.1938986222777168    1.191446840544709
2008.65437    -1.4735847182862551    0.9298690986155487
2008.6571    -2.138949487096917    -0.7447967244621188
2008.65984    -2.145151570065325    -0.8805211579120904
2008.66257    -2.338942418244372    -1.4307494666076508
2008.6653    -1.6762251138178907    -0.1403900358640744
2008.66803    -1.6931534752100115    -0.6709438240853691
2008.67077    -1.1975434851450977    0.18432610571611785
2008.6735    -0.42706200364019975    1.2650405027963008
2008.67623    -0.9748274651755042    -0.3335070652379355
2008.67896    -1.1749473544437858    -1.2804732268499723
2008.68169    -0.028105237213467138    1.122723197611045
2008.68443    -0.4135493388003514    0.06031982265926705
2008.68716    -0.41842104444408934    0.21753143288950272
2008.68989    -0.01842433063374138    1.0702802629269845
2008.69262    -0.4624773290903438    0.2693281420867738
2008.69536    -1.4928077879206676    -2.545038719959849
2008.69809    -1.2413179171941127    -2.4456072025561224
2008.70082    -0.1264433126830778    -0.9139034421123586
2008.70355    1.168344017885003    1.136317629609545
2008.70628    1.377152172095157    nan
2008.70902    2.6544701920418294    2.044435367243901
2008.71175    2.772935235297795    1.2770497663749927
2008.71448    2.740465003557751    1.2630587304587175
2008.71721    2.194817561233293    -0.034873750805445525
2008.71995    2.2884898942787633    0.6278533038600482
2008.72268    1.99107735739904    0.6833785044334801
2008.72541    1.0656234796657875    -0.7313752830003102
2008.72814    1.4094497026129356    0.5835103177758858
2008.73087    0.5753195534344215    -1.0221677567690748
2008.73361    0.30268803547552514    -1.4914383555385187
2008.73634    1.0975814807322877    -0.031010071784550064
2008.73907    1.044420565993161    -0.9223389811506277
2008.7418    1.6838312487969538    -0.1076295365944282
2008.74454    2.620965197626166    1.8092825652997782
2008.74727    2.5649130743291684    1.7236672288191217
2008.75    2.3035975609250685    0.947268410712462
2008.75273    1.903724435412959    0.411721716362623
2008.75546    0.7429322895592751    -1.7617601475812041
2008.7582    1.6159156287433123    0.9273402929434025
2008.76093    1.201196745512945    0.7065197282456666
2008.76366    0.29382457506755977    -1.2198978109197318
2008.76639    0.9886842109832081    0.5490844319420425
2008.76913    -0.2318407487257479    -2.66529857338249
2008.77186    0.8807832042924442    0.48184108717034957
2008.77459    1.5376930062528218    1.7859249929550507
2008.77732    1.6470098548458436    2.2416029635696484
2008.78005    0.2382431022539176    -1.1796770889922352
2008.78279    -0.17017721754453963    -2.1037960447367627
2008.78552    0.9223403773998629    0.7669430956724452
2008.78825    0.5262697803857209    0.1280327550389485
2008.79098    0.737069497417034    0.7826360145256197
2008.79372    0.7520711287865998    0.8346633346024073
2008.79645    0.016763135486683373    -0.4610115314119333
2008.79918    0.05196450991842426    0.07187144908064937
2008.80191    -0.11716497541805873    0.10926574645387413
